Time,SolarStation,Buka,Hohla,Valera
2025-04-20 21:54:21,249,286,187,265
2025-04-20 21:55:22,279,347,288,285
2025-04-20 21:56:22,324,480,203,171
2025-04-20 21:57:23,328,409,340,336
2025-04-20 21:58:23,327,407,339,335
2025-04-20 21:59:24,327,407,339,335
2025-04-20 22:00:24,319,473,199,167
2025-04-20 22:01:25,324,404,336,332
2025-04-20 22:02:25,319,472,199,167
2025-04-20 22:03:26,318,471,198,166
2025-04-20 22:04:26,245,282,184,261
2025-04-20 22:05:26,260,534,435,268
2025-04-20 22:06:27,261,536,436,269
2025-04-20 22:07:27,245,533,395,521
2025-04-20 22:08:28,232,520,450,493
2025-04-20 22:09:28,226,519,453,509
2025-04-20 22:10:29,174,495,443,494
2025-04-20 22:11:29,214,510,537,499
2025-04-20 22:12:30,213,510,537,499
2025-04-20 22:13:30,213,510,537,499
2025-04-20 22:14:31,221,510,535,472
2025-04-20 22:15:31,221,508,532,471
2025-04-20 22:16:32,221,510,535,472
2025-04-20 22:17:32,164,481,528,479
2025-04-20 22:18:33,212,507,533,496
2025-04-20 22:19:33,212,508,534,497
2025-04-20 22:20:34,212,507,533,496
2025-04-20 22:21:34,220,505,530,467
2025-04-20 22:22:35,163,482,531,480
2025-04-20 22:23:35,162,471,516,469
2025-04-20 22:24:36,196,509,521,439
2025-04-20 22:25:36,187,500,512,464
2025-04-20 22:26:37,147,503,522,455
2025-04-20 22:27:37,195,509,521,439
2025-04-20 22:28:38,195,507,520,438
2025-04-20 22:29:38,147,498,520,450
2025-04-20 22:30:39,145,484,506,441
2025-04-20 22:31:40,147,495,518,450
2025-04-20 22:32:40,195,502,518,436
2025-04-20 22:33:41,175,487,514,444
2025-04-20 22:34:41,127,526,504,416
2025-04-20 22:35:42,168,529,502,395
2025-04-20 22:36:43,140,539,478,398
2025-04-20 22:37:44,140,538,475,364
2025-04-20 22:38:44,139,538,475,393
2025-04-20 22:39:45,139,538,475,393
2025-04-20 22:40:45,102,528,468,373
2025-04-20 22:41:46,139,535,474,392
2025-04-20 22:42:46,97,543,467,365
2025-04-20 22:43:47,97,544,466,366
2025-04-20 22:44:47,119,543,453,333
2025-04-20 22:45:48,114,542,456,368
2025-04-20 22:46:49,112,544,455,366
2025-04-20 22:47:49,112,544,455,367
2025-04-20 22:48:50,117,541,451,332
2025-04-20 22:49:50,87,547,438,337
2025-04-20 22:50:51,87,545,438,337
2025-04-20 22:51:51,63,549,506,305
2025-04-20 22:52:52,80,549,496,297
2025-04-20 22:53:52,79,549,495,293
2025-04-20 22:54:53,78,549,493,275
2025-04-20 22:55:53,57,548,491,282
2025-04-20 22:56:54,77,547,490,269
2025-04-20 22:57:55,57,549,489,277
2025-04-20 22:58:55,79,549,493,287
2025-04-20 22:59:56,72,549,479,252
2025-04-20 23:00:56,73,548,480,252
2025-04-20 23:01:57,73,548,481,252
2025-04-20 23:02:57,74,546,480,259
2025-04-20 23:03:58,52,548,480,253
2025-04-20 23:04:58,52,548,480,253
2025-04-20 23:05:59,73,548,479,247
2025-04-20 23:07:00,71,548,472,247
2025-04-20 23:08:01,17,548,477,290
2025-04-20 23:09:01,261,548,495,374
2025-04-20 23:10:02,71,547,469,247
2025-04-20 23:11:02,63,542,435,222
2025-04-20 23:12:03,63,548,463,230
2025-04-20 23:13:03,63,548,463,230
2025-04-20 23:14:04,63,548,462,230
2025-04-20 23:15:04,63,548,462,229
2025-04-20 23:16:05,61,541,432,229
2025-04-20 23:17:05,63,548,462,229
2025-04-20 23:18:06,48,548,459,233
2025-04-20 23:19:06,64,548,461,241
2025-04-20 23:20:07,47,548,459,233
2025-04-20 23:21:07,47,548,459,233
2025-04-20 23:22:08,62,547,462,229
2025-04-20 23:23:09,54,548,447,226
2025-04-20 23:24:09,54,546,442,226
2025-04-20 23:25:10,41,548,441,212
2025-04-20 23:26:10,52,547,440,217
2025-04-20 23:27:11,52,548,442,216
2025-04-20 23:28:11,52,547,441,210
2025-04-20 23:29:12,52,548,442,216
2025-04-20 23:30:12,52,547,440,216
2025-04-20 23:31:13,40,547,437,208
2025-04-20 23:32:14,40,548,434,208
2025-04-20 23:33:14,38,546,421,193
2025-04-20 23:34:15,38,547,422,193
2025-04-20 23:35:15,48,547,428,198
2025-04-20 23:36:16,47,547,428,198
2025-04-20 23:37:16,47,546,422,193
2025-04-20 23:38:17,47,544,418,192
2025-04-20 23:39:17,35,540,404,182
2025-04-20 23:40:18,79,543,426,174
2025-04-20 23:41:18,79,541,425,174
2025-04-20 23:42:19,79,542,426,174
2025-04-20 23:43:20,80,542,428,176
2025-04-20 23:44:20,80,537,421,175
2025-04-20 23:45:21,71,539,424,174
2025-04-20 23:46:21,70,537,420,168
2025-04-20 23:47:22,70,538,421,174
2025-04-20 23:48:23,70,539,417,168
2025-04-20 23:49:23,61,537,419,169
2025-04-20 23:50:24,61,536,418,169
2025-04-20 23:51:24,69,539,420,174
2025-04-20 23:52:25,69,538,422,174
2025-04-20 23:53:25,83,541,475,153
2025-04-20 23:54:26,77,533,461,146
2025-04-20 23:55:26,82,540,473,152
2025-04-20 23:56:27,82,540,473,152
2025-04-20 23:57:28,71,534,461,265
2025-04-20 23:58:28,70,539,501,268
2025-04-20 23:59:29,70,539,501,266
2025-04-21 00:00:29,71,539,499,259
2025-04-21 00:01:30,58,536,495,254
2025-04-21 00:02:30,62,536,514,249
2025-04-21 00:03:31,62,536,513,249
2025-04-21 00:04:32,54,536,513,247
2025-04-21 00:05:32,51,537,510,234
2025-04-21 00:06:33,74,539,512,255
2025-04-21 00:07:33,73,539,510,228
2025-04-21 00:08:34,70,537,511,326
2025-04-21 00:09:35,68,537,511,325
2025-04-21 00:10:35,72,537,511,333
2025-04-21 00:11:36,60,526,496,271
2025-04-21 00:12:36,68,537,516,310
2025-04-21 00:13:37,55,491,458,257
2025-04-21 00:14:37,63,539,505,288
2025-04-21 00:15:38,61,538,503,282
2025-04-21 00:16:38,63,539,506,288
2025-04-21 00:17:39,63,539,506,288
2025-04-21 00:18:39,61,539,505,285
2025-04-21 00:19:40,63,539,504,287
2025-04-21 00:20:41,61,537,503,282
2025-04-21 00:21:41,60,538,504,274
2025-04-21 00:22:42,61,538,503,282
2025-04-21 00:23:42,60,538,504,271
2025-04-21 00:24:43,58,534,501,270
2025-04-21 00:25:43,60,536,499,273
2025-04-21 00:26:44,60,536,499,273
2025-04-21 00:27:44,57,536,500,261
2025-04-21 00:28:45,58,536,498,271
2025-04-21 00:29:45,60,536,499,273
2025-04-21 00:30:46,76,535,506,294
2025-04-21 00:31:47,72,534,504,286
2025-04-21 00:32:48,99,535,507,313
2025-04-21 00:33:48,199,538,445,186
2025-04-21 00:34:49,74,535,506,293
2025-04-21 00:35:49,71,534,503,285
2025-04-21 00:36:50,69,534,502,287
2025-04-21 00:37:50,74,534,505,293
2025-04-21 00:38:51,68,534,503,273
2025-04-21 00:39:52,70,534,505,282
2025-04-21 00:40:52,65,533,502,275
2025-04-21 00:41:53,70,534,505,280
2025-04-21 00:42:53,70,532,505,280
2025-04-21 00:43:54,70,532,500,279
2025-04-21 00:44:54,68,533,505,279
2025-04-21 00:45:55,66,533,502,266
2025-04-21 00:46:55,68,532,505,277
2025-04-21 00:47:56,63,531,502,270
2025-04-21 00:48:57,63,532,502,270
2025-04-21 00:49:57,59,522,488,254
2025-04-21 00:50:58,66,528,497,271
2025-04-21 00:51:58,67,532,503,272
2025-04-21 00:52:59,62,530,498,267
2025-04-21 00:53:59,67,529,501,271
2025-04-21 00:55:00,62,532,498,267
2025-04-21 00:56:01,67,532,500,269
2025-04-21 00:57:01,65,532,497,262
2025-04-21 00:58:02,65,532,496,258
2025-04-21 00:59:02,65,532,497,257
2025-04-21 01:00:03,64,525,483,238
2025-04-21 01:01:03,65,531,491,244
2025-04-21 01:02:04,63,536,485,234
2025-04-21 01:03:04,63,533,485,222
2025-04-21 01:04:05,58,531,485,218
2025-04-21 01:05:05,63,530,483,221
2025-04-21 01:06:06,58,533,484,218
2025-04-21 01:07:07,58,533,483,218
2025-04-21 01:08:07,61,533,482,214
2025-04-21 01:09:08,61,533,482,213
2025-04-21 01:10:08,63,533,482,220
2025-04-21 01:11:09,61,533,508,214
2025-04-21 01:12:10,59,533,508,215
2025-04-21 01:13:10,65,532,514,201
2025-04-21 01:14:11,68,532,516,199
2025-04-21 01:15:11,65,532,515,201
2025-04-21 01:16:12,65,530,522,188
2025-04-21 01:17:12,64,532,522,177
2025-04-21 01:18:13,64,532,523,184
2025-04-21 01:19:13,61,533,531,203
2025-04-21 01:20:14,58,531,530,190
2025-04-21 01:21:15,57,531,530,189
2025-04-21 01:22:15,58,531,530,192
2025-04-21 01:23:16,59,529,528,192
2025-04-21 01:24:16,58,531,530,190
2025-04-21 01:25:17,59,530,529,187
2025-04-21 01:26:17,59,527,525,185
2025-04-21 01:27:18,57,526,525,185
2025-04-21 01:28:18,57,530,529,185
2025-04-21 01:29:19,55,527,524,165
2025-04-21 01:30:19,55,527,524,165
2025-04-21 01:31:20,57,527,524,163
2025-04-21 01:32:21,57,527,524,163
2025-04-21 01:33:21,55,532,515,151
2025-04-21 01:34:22,55,532,515,151
2025-04-21 01:35:22,56,531,515,152
2025-04-21 01:36:23,54,530,515,154
2025-04-21 01:37:24,54,531,516,154
2025-04-21 01:38:24,53,531,514,151
2025-04-21 01:39:25,54,531,515,152
2025-04-21 01:40:25,54,530,514,152
2025-04-21 01:41:26,53,532,515,151
2025-04-21 01:42:26,54,534,514,151
2025-04-21 01:43:27,52,534,515,153
2025-04-21 01:44:27,52,534,515,153
2025-04-21 01:45:28,51,534,514,149
2025-04-21 01:46:28,50,529,510,148
2025-04-21 01:47:29,52,534,514,150
2025-04-21 01:48:29,50,534,514,149
2025-04-21 01:49:30,52,534,514,150
2025-04-21 01:50:31,50,533,512,152
2025-04-21 01:51:31,50,531,507,149
2025-04-21 01:52:32,72,534,512,146
2025-04-21 01:53:32,73,534,513,150
2025-04-21 01:54:33,71,534,513,146
2025-04-21 01:55:34,71,534,513,146
2025-04-21 01:56:34,71,534,512,145
2025-04-21 01:57:35,73,534,512,147
2025-04-21 01:58:35,71,534,511,143
2025-04-21 01:59:36,70,533,510,141
2025-04-21 02:00:36,68,533,509,142
2025-04-21 02:01:37,70,533,509,141
2025-04-21 02:02:37,71,533,511,143
2025-04-21 02:03:38,69,533,510,140
2025-04-21 02:04:38,67,533,510,141
2025-04-21 02:05:39,67,533,511,141
2025-04-21 02:06:39,68,533,509,283
2025-04-21 02:07:40,71,533,510,143
2025-04-21 02:08:41,70,533,509,142
2025-04-21 02:09:41,70,533,509,142
2025-04-21 02:10:42,69,533,508,141
2025-04-21 02:11:42,69,533,508,141
2025-04-21 02:12:43,65,528,502,136
2025-04-21 02:13:44,66,531,503,136
2025-04-21 02:14:44,66,527,498,136
2025-04-21 02:15:45,86,530,503,138
2025-04-21 02:16:45,89,531,504,141
2025-04-21 02:17:46,86,531,503,138
2025-04-21 02:18:46,86,529,503,138
2025-04-21 02:19:47,88,530,503,144
2025-04-21 02:20:48,89,530,502,141
2025-04-21 02:21:48,88,530,503,144
2025-04-21 02:22:49,85,529,508,143
2025-04-21 02:23:50,87,525,502,139
2025-04-21 02:24:50,86,523,501,137
2025-04-21 02:25:51,85,522,500,136
2025-04-21 02:26:51,88,523,503,141
2025-04-21 02:27:52,88,523,502,141
2025-04-21 02:28:52,85,523,502,134
2025-04-21 02:29:53,85,523,502,134
2025-04-21 02:30:54,114,523,502,139
2025-04-21 02:31:54,112,522,500,134
2025-04-21 02:32:55,110,510,492,126
2025-04-21 02:33:55,113,522,500,129
2025-04-21 02:34:56,109,522,497,130
2025-04-21 02:35:56,111,522,499,134
2025-04-21 02:36:57,109,521,497,130
2025-04-21 02:37:57,98,511,516,229
2025-04-21 02:38:58,118,522,498,138
2025-04-21 02:39:59,107,522,499,125
2025-04-21 02:40:59,105,522,501,122
2025-04-21 02:42:00,106,521,499,122
2025-04-21 02:43:00,105,516,495,121
2025-04-21 02:44:01,103,515,494,120
2025-04-21 02:45:01,103,518,497,120
2025-04-21 02:46:02,104,514,494,118
2025-04-21 02:47:03,103,516,494,120
2025-04-21 02:48:03,103,519,496,120
2025-04-21 02:49:04,101,519,496,119
2025-04-21 02:50:04,102,516,494,120
2025-04-21 02:51:05,104,517,495,121
2025-04-21 02:52:05,102,517,495,119
2025-04-21 02:53:06,102,515,493,115
2025-04-21 02:54:06,103,516,493,118
2025-04-21 02:55:07,103,517,493,118
2025-04-21 02:56:07,102,517,493,116
2025-04-21 02:57:08,103,517,493,118
2025-04-21 02:58:09,104,516,492,120
2025-04-21 02:59:09,103,520,492,116
2025-04-21 03:00:10,103,514,489,119
2025-04-21 03:01:10,102,520,487,117
2025-04-21 03:02:11,102,520,492,117
2025-04-21 03:03:11,136,520,491,113
2025-04-21 03:04:12,128,514,484,104
2025-04-21 03:05:13,132,520,488,113
2025-04-21 03:06:13,134,519,489,115
2025-04-21 03:07:14,134,519,488,115
2025-04-21 03:08:14,134,519,488,115
2025-04-21 03:09:15,133,528,488,114
2025-04-21 03:10:15,133,528,489,111
2025-04-21 03:11:16,138,528,489,121
2025-04-21 03:12:16,133,528,489,111
2025-04-21 03:13:17,130,527,486,111
2025-04-21 03:14:18,133,528,487,109
2025-04-21 03:15:18,127,527,484,109
2025-04-21 03:16:19,128,526,486,107
2025-04-21 03:17:19,127,526,483,107
2025-04-21 03:18:20,125,526,481,104
2025-04-21 03:19:20,127,526,483,106
2025-04-21 03:20:21,126,522,478,104
2025-04-21 03:21:21,123,519,477,103
2025-04-21 03:22:22,127,522,477,92
2025-04-21 03:23:22,126,522,479,92
2025-04-21 03:24:23,123,522,477,93
2025-04-21 03:25:24,125,522,478,92
2025-04-21 03:26:24,150,520,478,91
2025-04-21 03:27:25,150,520,477,90
2025-04-21 03:28:26,150,519,477,90
2025-04-21 03:29:26,148,520,477,90
2025-04-21 03:30:27,145,520,475,91
2025-04-21 03:31:27,148,520,476,90
2025-04-21 03:32:28,148,520,476,90
2025-04-21 03:33:28,148,520,475,90
2025-04-21 03:34:29,148,520,476,90
2025-04-21 03:35:30,145,519,475,91
2025-04-21 03:36:30,145,518,475,91
2025-04-21 03:37:31,145,519,475,91
2025-04-21 03:38:31,147,519,476,89
2025-04-21 03:39:33,148,519,476,89
2025-04-21 03:40:33,148,519,476,89
2025-04-21 03:41:34,148,517,473,89
2025-04-21 03:42:35,148,519,476,89
2025-04-21 03:43:35,146,519,479,92
2025-04-21 03:44:36,140,519,486,90
2025-04-21 03:45:36,138,522,485,89
2025-04-21 03:46:37,134,522,485,90
2025-04-21 03:47:37,134,522,485,90
2025-04-21 03:48:38,134,522,485,90
2025-04-21 03:49:38,134,521,485,90
2025-04-21 03:50:39,137,522,484,90
2025-04-21 03:51:40,137,522,484,90
2025-04-21 03:52:40,137,522,484,89
2025-04-21 03:53:41,138,522,483,89
2025-04-21 03:54:41,137,522,484,90
2025-04-21 03:55:42,137,522,484,90
2025-04-21 03:56:42,137,522,483,90
2025-04-21 03:57:43,138,522,483,89
2025-04-21 03:58:43,137,522,484,90
2025-04-21 03:59:44,134,521,483,90
2025-04-21 04:00:45,134,521,483,90
2025-04-21 04:01:45,137,521,484,90
2025-04-21 04:02:46,137,521,483,90
2025-04-21 04:03:46,137,521,482,89
2025-04-21 04:04:47,134,521,481,90
2025-04-21 04:05:48,137,521,482,89
2025-04-21 04:06:48,130,519,494,90
2025-04-21 04:07:49,132,519,495,90
2025-04-21 04:08:50,132,519,495,90
2025-04-21 04:09:50,132,518,494,90
2025-04-21 04:10:51,129,518,492,90
2025-04-21 04:11:51,131,517,489,89
2025-04-21 04:12:52,89,527,491,117
2025-04-21 04:13:53,131,527,488,88
2025-04-21 04:14:53,131,527,490,89
2025-04-21 04:15:54,135,527,489,89
2025-04-21 04:16:54,133,526,488,89
2025-04-21 04:17:55,133,527,489,89
2025-04-21 04:18:55,133,527,489,89
2025-04-21 04:19:56,132,526,489,90
2025-04-21 04:20:56,132,526,488,90
2025-04-21 04:21:57,133,524,488,89
2025-04-21 04:22:57,132,524,489,90
2025-04-21 04:23:58,134,524,488,89
2025-04-21 04:24:58,154,522,486,84
2025-04-21 04:25:59,157,522,486,84
2025-04-21 04:26:59,157,522,487,85
2025-04-21 04:28:00,157,519,486,84
2025-04-21 04:29:00,157,522,487,85
2025-04-21 04:30:01,157,522,487,85
2025-04-21 04:31:02,154,527,487,85
2025-04-21 04:32:02,154,527,486,84
2025-04-21 04:33:03,154,527,487,85
2025-04-21 04:34:03,153,527,487,86
2025-04-21 04:35:04,124,528,496,128
2025-04-21 04:36:05,152,527,486,85
2025-04-21 04:37:05,151,527,487,85
2025-04-21 04:38:06,151,527,487,85
2025-04-21 04:39:06,151,527,486,85
2025-04-21 04:40:07,151,527,487,85
2025-04-21 04:41:07,153,527,487,86
2025-04-21 04:42:08,153,527,485,86
2025-04-21 04:43:09,149,526,482,82
2025-04-21 04:44:09,149,526,482,82
2025-04-21 04:45:10,149,526,482,82
2025-04-21 04:46:11,149,526,482,82
2025-04-21 04:47:11,149,525,481,81
2025-04-21 04:48:12,146,525,479,83
2025-04-21 04:49:12,146,525,479,83
2025-04-21 04:50:13,176,524,478,81
2025-04-21 04:51:13,176,523,478,81
2025-04-21 04:52:14,175,524,478,79
2025-04-21 04:53:14,175,523,477,79
2025-04-21 04:54:15,175,526,476,81
2025-04-21 04:55:15,175,527,476,81
2025-04-21 04:56:16,174,526,475,79
2025-04-21 04:57:16,185,526,479,93
2025-04-21 04:58:17,175,526,476,81
2025-04-21 04:59:17,175,525,476,81
2025-04-21 05:00:18,172,526,475,82
2025-04-21 05:01:19,173,525,474,78
2025-04-21 05:02:19,171,525,475,82
2025-04-21 05:03:20,170,525,475,82
2025-04-21 05:04:21,196,527,481,98
2025-04-21 05:05:21,170,522,471,82
2025-04-21 05:06:22,170,525,475,82
2025-04-21 05:07:22,170,525,475,82
2025-04-21 05:08:23,170,524,474,82
2025-04-21 05:09:24,172,522,472,78
2025-04-21 05:10:24,172,522,472,78
2025-04-21 05:11:25,170,522,472,78
2025-04-21 05:12:25,171,522,470,80
2025-04-21 05:13:26,171,522,470,78
2025-04-21 05:14:26,171,522,470,78
2025-04-21 05:15:27,171,522,470,78
2025-04-21 05:16:28,171,522,470,78
2025-04-21 05:17:28,171,522,470,78
2025-04-21 05:18:29,169,521,465,79
2025-04-21 05:19:29,169,519,469,82
2025-04-21 05:20:30,169,521,470,82
2025-04-21 05:21:30,170,521,469,82
2025-04-21 05:22:31,170,521,469,82
2025-04-21 05:23:32,169,521,468,82
2025-04-21 05:24:32,169,521,468,82
2025-04-21 05:25:33,168,521,469,82
2025-04-21 05:26:33,167,521,469,82
2025-04-21 05:27:34,168,519,468,82
2025-04-21 05:28:34,167,521,469,82
2025-04-21 05:29:35,168,520,468,82
2025-04-21 05:30:35,168,520,468,82
2025-04-21 05:31:36,166,520,469,83
2025-04-21 05:32:36,167,520,469,82
2025-04-21 05:33:37,165,520,467,83
2025-04-21 05:34:38,166,520,466,82
2025-04-21 05:35:38,165,518,466,83
2025-04-21 05:36:39,163,520,463,81
2025-04-21 05:37:39,164,520,462,80
2025-04-21 05:38:41,164,520,462,79
2025-04-21 05:39:41,162,519,463,79
2025-04-21 05:40:42,161,517,457,78
2025-04-21 05:41:43,160,517,458,78
2025-04-21 05:42:43,158,517,468,78
2025-04-21 05:43:44,158,516,464,77
2025-04-21 05:44:44,158,517,468,78
2025-04-21 05:45:45,158,517,468,78
2025-04-21 05:46:45,158,517,468,78
2025-04-21 05:47:46,158,517,468,78
2025-04-21 05:48:46,152,517,465,79
2025-04-21 05:49:47,154,515,464,76
2025-04-21 05:50:48,154,515,464,76
2025-04-21 05:51:48,153,514,456,74
2025-04-21 05:52:49,154,515,463,76
2025-04-21 05:53:49,151,515,463,76
2025-04-21 05:54:50,154,515,463,76
2025-04-21 05:55:50,154,515,462,75
2025-04-21 05:56:51,153,515,461,75
2025-04-21 05:57:51,153,515,461,75
2025-04-21 05:58:52,151,515,461,75
2025-04-21 05:59:52,150,515,461,75
2025-04-21 06:00:53,150,515,461,75
2025-04-21 06:01:54,150,515,461,75
2025-04-21 06:02:55,144,514,453,75
2025-04-21 06:03:55,143,513,452,75
2025-04-21 06:04:56,112,517,461,97
2025-04-21 06:05:56,143,513,452,75
2025-04-21 06:06:57,144,513,451,75
2025-04-21 06:07:57,143,513,451,75
2025-04-21 06:08:58,143,513,451,75
2025-04-21 06:09:58,144,513,451,75
2025-04-21 06:10:59,143,513,451,75
2025-04-21 06:12:00,143,513,451,75
2025-04-21 06:13:00,150,516,455,84
2025-04-21 06:14:01,143,513,451,75
2025-04-21 06:15:01,143,513,451,75
2025-04-21 06:16:02,146,513,450,75
2025-04-21 06:17:03,156,513,447,75
2025-04-21 06:18:04,156,513,447,75
2025-04-21 06:19:05,153,513,447,75
2025-04-21 06:20:05,157,512,447,75
2025-04-21 06:21:06,151,514,451,76
2025-04-21 06:22:06,159,515,452,82
2025-04-21 06:23:07,151,512,451,76
2025-04-21 06:24:07,146,515,450,76
2025-04-21 06:25:08,146,515,450,76
2025-04-21 06:26:09,146,515,450,76
2025-04-21 06:27:09,146,515,450,76
2025-04-21 06:28:10,146,514,449,75
2025-04-21 06:29:10,145,515,449,75
2025-04-21 06:30:11,145,515,449,75
2025-04-21 06:31:11,147,516,450,80
2025-04-21 06:32:12,146,514,443,75
2025-04-21 06:33:12,150,513,441,78
2025-04-21 06:34:13,164,518,444,94
2025-04-21 06:35:14,146,515,439,78
2025-04-21 06:36:15,147,515,438,78
2025-04-21 06:37:15,141,515,438,82
2025-04-21 06:38:16,141,513,437,82
2025-04-21 06:39:16,142,515,438,82
2025-04-21 06:40:17,157,516,437,80
2025-04-21 06:41:17,157,516,437,80
2025-04-21 06:42:18,156,516,437,81
2025-04-21 06:43:18,152,515,434,80
2025-04-21 06:44:19,153,516,434,80
2025-04-21 06:45:19,152,516,433,78
2025-04-21 06:46:20,153,516,433,79
2025-04-21 06:47:21,153,515,432,80
2025-04-21 06:48:21,153,515,430,79
2025-04-21 06:49:22,152,515,429,80
2025-04-21 06:50:22,149,514,474,78
2025-04-21 06:51:23,149,515,427,78
2025-04-21 06:52:23,148,514,425,78
2025-04-21 06:53:24,149,514,423,91
2025-04-21 06:54:24,146,514,424,97
2025-04-21 06:55:25,145,513,423,150
2025-04-21 06:56:26,146,514,424,97
2025-04-21 06:57:26,145,514,423,97
2025-04-21 06:58:27,146,514,424,97
2025-04-21 06:59:27,145,514,423,97
2025-04-21 07:00:28,145,511,424,97
2025-04-21 07:01:29,145,514,423,95
2025-04-21 07:02:29,145,514,423,95
2025-04-21 07:03:30,110,515,431,113
2025-04-21 07:04:30,143,514,420,95
2025-04-21 07:05:31,123,505,373,127
2025-04-21 07:06:31,143,516,413,92
2025-04-21 07:07:32,144,516,414,91
2025-04-21 07:08:32,142,516,415,90
2025-04-21 07:09:33,144,516,414,91
2025-04-21 07:10:34,142,517,413,88
2025-04-21 07:11:34,143,517,412,90
2025-04-21 07:12:35,144,517,413,89
2025-04-21 07:13:35,164,515,408,104
2025-04-21 07:14:36,164,515,408,104
2025-04-21 07:15:36,163,515,405,103
2025-04-21 07:16:37,151,522,400,156
2025-04-21 07:17:38,162,515,405,102
2025-04-21 07:18:38,162,515,405,108
2025-04-21 07:19:39,162,515,405,108
2025-04-21 07:20:39,162,515,407,106
2025-04-21 07:21:40,162,513,405,106
2025-04-21 07:22:40,161,514,406,111
